Time/Date, W, X, Y, Z, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
11:47:27 07/04/2014,-0.52,-0.68,0.02,0.52,0.05,-0.56,-0.00,-45.90,-71.17,659.61,2310.00,-283.00,779.00
11:47:27 07/04/2014,-0.53,-0.68,0.04,0.50,-0.01,-0.58,-0.12,-46.20,-69.70,659.91,2310.00,-283.00,779.00
11:47:27 07/04/2014,-0.55,-0.68,0.06,0.49,-0.01,-0.55,-0.08,-45.96,-70.43,659.73,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.56,-0.67,0.08,0.48,-0.12,-0.52,-0.00,-45.65,-69.40,660.03,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.58,-0.67,0.10,0.46,-0.15,-0.59,-0.02,-47.85,-69.95,660.46,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.59,-0.66,0.12,0.45,-0.21,-0.58,-0.02,-44.19,-71.78,660.77,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.61,-0.65,0.14,0.43,-0.27,-0.60,-0.08,-44.56,-70.80,661.38,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.62,-0.65,0.16,0.42,-0.32,-0.63,0.00,-45.29,-69.58,661.74,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.63,-0.64,0.18,0.40,-0.35,-0.65,-0.07,-46.39,-69.34,662.11,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.64,-0.63,0.20,0.38,-0.42,-0.71,-0.09,-45.47,-69.70,662.35,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.65,-0.62,0.22,0.37,-0.47,-0.73,0.06,-45.84,-70.98,662.54,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.67,-0.61,0.24,0.35,-0.50,-0.71,-0.08,-44.13,-72.81,662.90,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.68,-0.60,0.26,0.33,-0.59,-0.77,-0.05,-43.40,-72.81,663.45,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.69,-0.59,0.28,0.32,-0.62,-0.83,-0.04,-44.80,-72.20,663.82,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.70,-0.58,0.29,0.30,-0.63,-0.88,-0.05,-45.59,-72.45,664.25,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.70,-0.57,0.31,0.28,-0.68,-0.91,0.01,-45.90,-71.72,664.92,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.71,-0.56,0.33,0.26,-0.73,-0.93,-0.07,-44.74,-71.41,665.71,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.72,-0.55,0.35,0.24,-0.76,-1.00,0.01,-44.13,-70.92,666.32,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.73,-0.54,0.37,0.23,-0.79,-1.06,-0.11,-44.37,-71.29,667.05,868.00,1244.00,1222.00
11:47:27 07/04/2014,-0.73,-0.52,0.38,0.21,-0.80,-1.08,-0.06,-44.37,-71.72,667.48,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.74,-0.51,0.40,0.19,-0.84,-1.18,-0.10,-45.29,-71.41,668.03,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.74,-0.49,0.42,0.17,-0.90,-1.20,-0.13,-45.72,-72.08,668.58,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.48,0.43,0.15,-0.89,-1.28,-0.03,-45.59,-71.72,668.95,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.47,0.45,0.13,-0.91,-1.33,-0.10,-45.65,-73.12,669.56,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.45,0.47,0.11,-0.90,-1.36,-0.08,-44.37,-72.57,670.10,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.43,0.48,0.09,-0.89,-1.42,-0.06,-43.95,-72.57,670.72,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.42,0.50,0.07,-0.94,-1.52,-0.09,-44.68,-72.75,671.39,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.40,0.51,0.05,-0.94,-1.53,-0.11,-43.95,-71.35,671.87,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.38,0.52,0.03,-0.93,-1.62,-0.14,-45.10,-71.47,672.49,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.37,0.54,0.01,-0.91,-1.66,-0.13,-44.01,-69.95,672.97,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.35,0.55,-0.01,-0.91,-1.73,-0.15,-45.04,-71.90,673.40,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.76,-0.33,0.56,-0.03,-0.90,-1.79,-0.12,-44.43,-72.39,673.64,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.31,0.58,-0.05,-0.92,-1.85,-0.16,-45.65,-73.43,674.19,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.29,0.59,-0.07,-0.89,-1.91,-0.12,-46.20,-74.77,674.56,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.75,-0.27,0.60,-0.09,-0.86,-1.98,-0.12,-45.23,-73.85,674.93,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.74,-0.26,0.61,-0.11,-0.85,-2.02,-0.12,-45.41,-74.40,675.41,-966.00,1197.00,1329.00
11:47:27 07/04/2014,-0.74,-0.24,0.62,-0.13,-0.80,-2.09,-0.14,-44.56,-73.43,675.84,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.73,-0.22,0.63,-0.15,-0.79,-2.15,-0.18,-45.29,-73.85,676.27,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.72,-0.20,0.64,-0.17,-0.77,-2.18,-0.16,-45.10,-74.16,676.64,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.72,-0.18,0.65,-0.19,-0.70,-2.21,-0.14,-44.25,-73.49,677.12,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.71,-0.16,0.65,-0.21,-0.69,-2.31,-0.17,-45.53,-74.77,677.86,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.70,-0.13,0.66,-0.23,-0.62,-2.33,-0.21,-44.13,-73.55,678.28,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.69,-0.11,0.67,-0.25,-0.62,-2.38,-0.27,-45.41,-75.13,678.83,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.68,-0.09,0.67,-0.27,-0.56,-2.37,-0.24,-43.76,-75.56,679.20,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.67,-0.07,0.68,-0.29,-0.48,-2.43,-0.21,-45.53,-76.97,679.63,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.66,-0.05,0.68,-0.31,-0.47,-2.47,-0.22,-44.98,-75.99,680.36,-1867.00,-913.00,1130.00
11:47:27 07/04/2014,-0.65,-0.03,0.69,-0.33,-0.42,-2.51,-0.23,-44.80,-74.77,680.91,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.64,-0.01,0.69,-0.34,-0.35,-2.51,-0.28,-45.29,-74.89,681.40,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.62,0.01,0.69,-0.36,-0.31,-2.53,-0.32,-45.04,-75.13,681.76,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.61,0.03,0.70,-0.38,-0.25,-2.58,-0.33,-46.33,-76.35,682.01,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.59,0.05,0.70,-0.40,-0.21,-2.59,-0.27,-44.62,-75.01,682.31,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.58,0.07,0.70,-0.41,-0.13,-2.61,-0.27,-45.04,-74.04,682.86,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.56,0.10,0.70,-0.43,-0.12,-2.61,-0.31,-46.20,-74.28,683.35,-1867.00,-913.00,1130.00
11:47:28 07/04/2014,-0.55,0.12,0.70,-0.44,-0.03,-2.62,-0.30,-44.13,-73.49,683.59,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.53,0.14,0.70,-0.46,-0.01,-2.59,-0.36,-44.80,-74.46,683.84,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.52,0.16,0.70,-0.47,0.08,-2.63,-0.34,-47.91,-78.12,683.84,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.50,0.18,0.69,-0.49,0.15,-2.60,-0.37,-44.62,-79.16,684.02,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.48,0.20,0.69,-0.50,0.19,-2.61,-0.40,-45.53,-78.55,684.20,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.46,0.22,0.69,-0.52,0.30,-2.62,-0.40,-46.08,-77.58,684.51,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.44,0.24,0.68,-0.53,0.29,-2.55,-0.27,-42.85,-75.38,685.12,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.42,0.26,0.68,-0.54,0.38,-2.58,-0.28,-43.52,-75.68,685.30,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.41,0.28,0.67,-0.55,0.42,-2.57,-0.30,-42.24,-74.22,685.67,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.39,0.30,0.67,-0.57,0.51,-2.51,-0.27,-41.56,-74.22,685.73,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.37,0.31,0.66,-0.58,0.51,-2.50,-0.32,-41.87,-73.97,685.97,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.35,0.33,0.65,-0.59,0.61,-2.46,-0.31,-41.44,-74.04,686.04,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.33,0.35,0.64,-0.60,0.62,-2.40,-0.38,-41.99,-73.91,686.46,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.30,0.37,0.63,-0.61,0.69,-2.38,-0.42,-43.40,-75.44,686.58,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.28,0.39,0.63,-0.62,0.73,-2.34,-0.27,-42.42,-76.72,686.83,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.26,0.40,0.62,-0.62,0.78,-2.30,-0.22,-42.72,-76.84,687.13,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.24,0.42,0.60,-0.63,0.80,-2.27,-0.29,-43.95,-76.72,687.32,81.00,-2520.00,855.00
11:47:28 07/04/2014,-0.22,0.44,0.59,-0.64,0.86,-2.20,-0.27,-42.72,-77.09,687.50,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.20,0.45,0.58,-0.65,0.88,-2.15,-0.28,-42.48,-76.72,687.87,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.17,0.47,0.57,-0.65,0.90,-2.11,-0.39,-43.46,-76.35,688.05,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.15,0.48,0.56,-0.66,0.95,-2.07,-0.28,-42.18,-75.50,688.29,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.13,0.50,0.55,-0.66,0.95,-1.96,-0.23,-42.30,-75.07,688.60,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.11,0.51,0.53,-0.67,1.03,-1.96,-0.36,-45.10,-75.93,688.29,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.08,0.53,0.52,-0.67,1.01,-1.90,-0.19,-42.36,-77.94,688.23,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.06,0.54,0.50,-0.67,1.06,-1.82,-0.23,-43.46,-79.35,687.99,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.04,0.55,0.49,-0.68,1.01,-1.77,-0.27,-44.56,-78.49,688.05,1966.00,-1449.00,718.00
11:47:28 07/04/2014,-0.01,0.56,0.47,-0.68,0.99,-1.74,-0.26,-43.76,-78.74,688.05,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.01,0.57,0.46,-0.68,0.96,-1.69,-0.25,-43.52,-77.45,688.11,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.03,0.59,0.44,-0.68,0.99,-1.61,-0.27,-44.13,-77.27,687.93,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.05,0.60,0.42,-0.68,1.02,-1.54,-0.19,-43.33,-77.21,687.74,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.08,0.61,0.41,-0.68,0.99,-1.48,-0.21,-44.07,-77.39,687.56,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.10,0.62,0.39,-0.68,1.01,-1.42,-0.15,-43.64,-77.27,687.38,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.12,0.62,0.37,-0.67,0.96,-1.38,-0.16,-43.82,-76.48,687.32,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.14,0.63,0.36,-0.67,0.93,-1.32,-0.18,-43.76,-75.81,687.26,1966.00,-1449.00,718.00
11:47:28 07/04/2014,0.17,0.64,0.34,-0.67,0.89,-1.28,-0.26,-44.37,-74.95,687.13,1097.00,945.00,993.00
11:47:28 07/04/2014,0.19,0.65,0.32,-0.66,0.93,-1.21,-0.13,-43.64,-74.16,686.89,1097.00,945.00,993.00
11:47:28 07/04/2014,0.21,0.66,0.30,-0.66,0.88,-1.13,-0.22,-44.86,-74.58,686.71,1097.00,945.00,993.00
11:47:28 07/04/2014,0.23,0.66,0.28,-0.66,0.81,-1.06,-0.05,-44.37,-74.22,686.28,1097.00,945.00,993.00
11:47:28 07/04/2014,0.75,0.45,-0.47,-0.11,-0.87,-2.03,-0.22,-45.10,-77.94,689.27,1097.00,945.00,993.00
11:47:28 07/04/2014,0.75,0.44,-0.48,-0.09,-0.87,-2.11,-0.18,-44.19,-76.84,689.70,1097.00,945.00,993.00
11:47:28 07/04/2014,0.76,0.42,-0.50,-0.07,-0.76,-2.17,-0.14,-43.27,-76.23,689.94,1097.00,945.00,993.00
11:47:28 07/04/2014,0.76,0.40,-0.51,-0.05,-0.75,-2.23,-0.24,-44.31,-76.23,690.61,1097.00,945.00,993.00
11:47:28 07/04/2014,0.76,0.38,-0.53,-0.03,-0.75,-2.25,-0.26,-43.95,-76.35,690.92,1097.00,945.00,993.00
11:47:28 07/04/2014,0.76,0.37,-0.54,-0.01,-0.70,-2.28,-0.30,-43.76,-75.07,691.28,1097.00,945.00,993.00
11:47:28 07/04/2014,0.76,0.35,-0.56,0.01,-0.68,-2.35,-0.38,-45.23,-75.62,691.59,1097.00,945.00,993.00
11:47:28 07/04/2014,0.75,0.33,-0.57,0.03,-0.65,-2.39,-0.33,-44.37,-76.05,691.71,1097.00,945.00,993.00
11:47:28 07/04/2014,0.75,0.31,-0.58,0.05,-0.59,-2.45,-0.22,-43.76,-75.44,691.83,1097.00,945.00,993.00
11:47:28 07/04/2014,0.75,0.29,-0.59,0.08,-0.53,-2.51,-0.22,-44.56,-75.68,692.20,1097.00,945.00,993.00
11:47:28 07/04/2014,0.74,0.27,-0.60,0.10,-0.48,-2.51,-0.24,-44.37,-75.44,692.44,1097.00,945.00,993.00
11:47:28 07/04/2014,0.74,0.25,-0.62,0.12,-0.44,-2.53,-0.25,-44.01,-75.07,692.87,1097.00,945.00,993.00
11:47:28 07/04/2014,0.73,0.23,-0.63,0.14,-0.41,-2.56,-0.29,-43.03,-74.28,693.24,1097.00,945.00,993.00
11:47:28 07/04/2014,0.73,0.21,-0.63,0.16,-0.32,-2.62,-0.30,-44.49,-75.20,693.42,1097.00,945.00,993.00
11:47:28 07/04/2014,0.72,0.19,-0.64,0.18,-0.26,-2.60,-0.39,-43.95,-73.91,693.79,1097.00,945.00,993.00
11:47:28 07/04/2014,0.71,0.17,-0.65,0.20,-0.19,-2.64,-0.30,-43.76,-73.67,694.03,1097.00,945.00,993.00
11:47:28 07/04/2014,0.70,0.15,-0.66,0.22,-0.19,-2.66,-0.26,-42.54,-72.33,694.46,1097.00,945.00,993.00
11:47:28 07/04/2014,0.69,0.13,-0.67,0.24,-0.10,-2.65,-0.31,-45.53,-74.95,694.70,1097.00,945.00,993.00
11:47:28 07/04/2014,0.68,0.11,-0.67,0.26,-0.05,-2.66,-0.34,-44.62,-76.54,694.82,1097.00,945.00,993.00
11:47:28 07/04/2014,0.67,0.08,-0.68,0.28,-0.00,-2.70,-0.32,-43.40,-77.03,694.89,1097.00,945.00,993.00
11:47:28 07/04/2014,0.66,0.06,-0.68,0.30,0.09,-2.68,-0.20,-40.16,-77.51,694.95,1097.00,945.00,993.00
11:47:28 07/04/2014,0.65,0.04,-0.69,0.32,0.11,-2.63,-0.27,-42.48,-76.54,695.37,1097.00,945.00,993.00
11:47:28 07/04/2014,0.64,0.02,-0.69,0.33,0.24,-2.68,-0.35,-47.73,-79.28,695.37,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.63,-0.00,-0.70,0.35,0.24,-2.64,-0.32,-42.91,-77.82,695.68,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.61,-0.02,-0.70,0.37,0.25,-2.65,-0.34,-42.30,-77.88,695.50,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.60,-0.04,-0.70,0.39,0.34,-2.60,-0.32,-41.02,-77.03,695.56,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.58,-0.07,-0.70,0.41,0.43,-2.59,-0.36,-42.54,-75.38,695.56,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.57,-0.09,-0.70,0.42,0.51,-2.55,-0.28,-41.75,-76.48,695.31,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.55,-0.11,-0.70,0.44,0.56,-2.53,-0.31,-42.11,-75.93,695.13,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.54,-0.13,-0.70,0.45,0.53,-2.52,-0.41,-43.09,-77.33,694.89,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.52,-0.15,-0.70,0.47,0.62,-2.48,-0.31,-42.42,-79.28,694.40,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.50,-0.17,-0.70,0.48,0.67,-2.41,-0.25,-41.63,-79.41,694.27,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.48,-0.19,-0.69,0.50,0.69,-2.41,-0.37,-43.70,-78.61,694.21,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.47,-0.21,-0.69,0.51,0.75,-2.34,-0.32,-42.72,-79.22,693.91,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.45,-0.23,-0.69,0.53,0.78,-2.26,-0.26,-42.54,-77.51,693.91,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.43,-0.25,-0.68,0.54,0.82,-2.24,-0.42,-44.62,-77.51,693.48,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.41,-0.27,-0.67,0.55,0.87,-2.16,-0.21,-41.81,-77.58,693.18,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.39,-0.29,-0.67,0.56,0.88,-2.12,-0.17,-40.89,-77.70,692.93,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.37,-0.31,-0.66,0.57,0.95,-2.07,-0.26,-42.66,-76.84,692.57,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.35,-0.33,-0.65,0.59,0.98,-2.03,-0.35,-42.66,-76.90,692.32,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.33,-0.35,-0.65,0.60,0.94,-1.95,-0.31,-41.20,-77.15,692.02,-409.00,1559.00,1253.00
11:47:28 07/04/2014,0.31,-0.37,-0.64,0.61,0.99,-1.90,-0.38,-42.42,-77.51,691.53,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.28,-0.38,-0.63,0.61,1.00,-1.84,-0.28,-42.05,-75.13,691.47,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.26,-0.40,-0.62,0.62,1.02,-1.79,-0.14,-41.75,-75.32,691.22,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.24,-0.42,-0.61,0.63,1.01,-1.75,-0.22,-43.33,-74.46,691.10,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.22,-0.43,-0.60,0.64,0.97,-1.66,-0.22,-43.03,-73.24,691.10,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.20,-0.45,-0.59,0.64,1.02,-1.60,-0.23,-42.97,-73.73,690.92,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.18,-0.47,-0.57,0.65,1.05,-1.56,-0.23,-43.27,-72.75,690.86,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.15,-0.48,-0.56,0.66,1.00,-1.47,-0.23,-41.81,-73.67,690.92,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.13,-0.50,-0.55,0.66,0.98,-1.40,-0.28,-43.40,-74.46,690.55,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.11,-0.51,-0.53,0.66,0.98,-1.36,-0.19,-44.49,-77.15,690.00,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.08,-0.52,-0.52,0.67,0.94,-1.33,-0.13,-44.86,-78.49,689.88,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.06,-0.54,-0.51,0.67,0.92,-1.29,-0.20,-45.53,-78.98,689.88,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.04,-0.55,-0.49,0.67,0.87,-1.20,-0.19,-45.23,-77.94,689.94,212.00,-2646.00,871.00
11:47:28 07/04/2014,0.02,-0.56,-0.48,0.68,0.86,-1.16,-0.26,-45.84,-77.39,689.94,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.01,-0.58,-0.46,0.68,0.86,-1.12,-0.20,-45.35,-75.74,690.00,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.03,-0.59,-0.44,0.68,0.82,-1.05,-0.09,-45.35,-74.52,690.06,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.05,-0.60,-0.43,0.68,0.74,-1.01,-0.02,-45.04,-73.85,690.12,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.08,-0.61,-0.41,0.68,0.74,-0.97,-0.11,-44.01,-73.12,690.06,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.10,-0.62,-0.39,0.67,0.65,-0.90,-0.13,-42.30,-73.61,690.00,212.00,-2646.00,871.00
11:47:28 07/04/2014,-0.12,-0.63,-0.38,0.67,0.65,-0.89,-0.27,-42.72,-74.95,689.70,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.14,-0.63,-0.36,0.67,0.58,-0.85,-0.18,-42.85,-73.55,689.64,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.17,-0.64,-0.34,0.67,0.52,-0.83,-0.04,-44.01,-73.36,689.39,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.19,-0.65,-0.32,0.66,0.46,-0.81,-0.10,-44.19,-73.12,689.33,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.21,-0.66,-0.30,0.66,0.37,-0.77,-0.07,-44.01,-73.55,689.09,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.23,-0.66,-0.28,0.65,0.37,-0.75,-0.17,-43.33,-74.77,688.96,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.25,-0.67,-0.26,0.65,0.33,-0.73,-0.11,-43.15,-72.08,689.21,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.27,-0.67,-0.24,0.64,0.24,-0.69,-0.09,-42.91,-70.98,689.33,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.30,-0.68,-0.22,0.63,0.16,-0.73,-0.10,-43.21,-71.47,689.33,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.32,-0.68,-0.20,0.63,0.16,-0.70,-0.11,-42.11,-71.17,689.15,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.34,-0.69,-0.18,0.62,0.08,-0.68,-0.04,-42.97,-72.51,689.15,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.36,-0.69,-0.16,0.61,-0.00,-0.70,-0.08,-44.07,-72.27,689.15,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.38,-0.69,-0.14,0.60,-0.03,-0.69,-0.10,-44.56,-73.43,689.27,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.40,-0.69,-0.12,0.59,-0.10,-0.69,-0.06,-44.92,-72.69,689.39,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.42,-0.69,-0.10,0.58,-0.20,-0.74,-0.12,-46.14,-72.45,689.58,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.44,-0.69,-0.08,0.57,-0.18,-0.70,0.07,-46.20,-72.51,689.45,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.45,-0.69,-0.06,0.56,-0.25,-0.74,-0.08,-45.84,-74.16,690.12,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.47,-0.69,-0.04,0.55,-0.33,-0.77,-0.06,-43.21,-78.61,690.49,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.49,-0.69,-0.02,0.54,-0.39,-0.79,-0.09,-43.58,-76.72,690.98,2146.00,-1165.00,657.00
11:47:28 07/04/2014,-0.51,-0.69,0.01,0.52,-0.40,-0.84,-0.08,-44.56,-73.79,691.04,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.52,-0.68,0.03,0.51,-0.46,-0.83,0.00,-46.08,-74.28,691.59,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.54,-0.68,0.05,0.50,-0.56,-0.89,-0.08,-45.17,-76.23,692.20,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.56,-0.67,0.07,0.48,-0.57,-0.90,-0.03,-44.80,-75.20,692.57,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.57,-0.67,0.09,0.47,-0.59,-0.96,-0.03,-45.17,-75.68,693.05,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.59,-0.66,0.11,0.45,-0.66,-1.03,-0.05,-44.74,-75.44,693.60,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.60,-0.66,0.13,0.44,-0.69,-1.07,-0.11,-45.04,-75.99,694.09,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.61,-0.65,0.15,0.42,-0.71,-1.09,0.01,-44.98,-75.93,694.52,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.63,-0.64,0.17,0.40,-0.75,-1.12,-0.15,-45.23,-76.54,695.25,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.64,-0.63,0.20,0.39,-0.79,-1.21,-0.15,-45.17,-78.74,695.74,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.65,-0.63,0.22,0.37,-0.84,-1.25,-0.15,-45.17,-79.04,696.35,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.66,-0.62,0.24,0.35,-0.86,-1.32,-0.14,-45.72,-78.00,696.96,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.67,-0.61,0.26,0.33,-0.87,-1.38,-0.05,-46.14,-76.66,697.57,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.69,-0.59,0.28,0.32,-0.91,-1.45,-0.06,-46.69,-75.68,698.30,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.69,-0.58,0.30,0.30,-0.89,-1.47,-0.11,-47.12,-76.72,698.91,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.70,-0.57,0.32,0.28,-0.88,-1.54,-0.15,-47.24,-77.09,699.77,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.71,-0.56,0.34,0.26,-0.92,-1.63,-0.22,-46.81,-77.33,700.56,999.00,1039.00,1024.00
11:47:28 07/04/2014,-0.72,-0.55,0.35,0.24,-0.93,-1.71,-0.15,-45.59,-78.49,700.93,999.00,1039.00,1024.00
